node_id,head,demand_x,longitude,latitude,elevation,demand_y,geometry,pressure
31770,0.0,0.0,-122.18910312074092,37.731450448258975,40.91,0.0,POINT (-122.1891031207409 37.73145044825898),-17.73106721496
31793,0.0,0.0,-122.18972736238493,37.731145529889496,32.54,0.0,POINT (-122.1897273623849 37.7311455298895),-14.103371478239998
31941,0.0,0.0,-122.12492457882506,37.68669500241599,44.5,0.0,POINT (-122.1249245788251 37.68669500241599),-19.287032292
31942,0.0,0.0,-122.12492555977846,37.6865816842837,44.64,0.0,POINT (-122.1249255597785 37.6865816842837),-19.34771059584
31947,0.0,0.0,-122.11422998664273,37.69503526208614,42.67,0.0,POINT (-122.1142299866427 37.69503526208614),-18.49388017752
31948,0.0,0.0,-122.11417150663712,37.69496328984824,42.59,0.0,POINT (-122.1141715066371 37.69496328984824),-18.459206861040002
32062,0.0,0.0,-122.12355309572315,37.686718963977754,47.26,0.0,POINT (-122.1235530957232 37.68671896397775),-20.483261710559997
32063,0.0,0.0,-122.12347516062702,37.68671911597147,47.47,0.0,POINT (-122.123475160627 37.68671911597147),-20.57427916632
32131,0.0,0.0,-122.1287801915606,37.686775638533696,42.65,0.0,POINT (-122.1287801915606 37.6867756385337),-18.4852118484
32132,0.0,0.0,-122.12877976425531,37.68675612911154,43.46,0.0,POINT (-122.1287797642553 37.68675612911154),-18.836279177759998
32175,0.0,0.0,-122.1366734264492,37.66999928533915,16.5,0.0,POINT (-122.1366734264492 37.66999928533915),-7.151371524
32176,0.0,0.0,-122.13653722213935,37.670012509262826,17.42,0.0,POINT (-122.1365372221394 37.67001250926283),-7.550114663520001
32417,0.0,0.0,-122.19936128313552,37.725694077894225,10.99,0.0,POINT (-122.1993612831355 37.72569407789423),-4.76324685144
32418,0.0,0.0,-122.19969466748222,37.72584034696483,10.85,0.0,POINT (-122.1996946674822 37.72584034696483),-4.7025685476
32686,0.0,0.0,-122.12492504384191,37.68671628403147,44.5,0.0,POINT (-122.1249250438419 37.68671628403147),-19.287032292
32822,0.0,0.0,-122.15121142825295,37.716954944822376,55.69,0.0,POINT (-122.1512114282529 37.71695494482238),-24.13696243464
32823,0.0,0.0,-122.151262158594,37.7169336607972,56.28,0.0,POINT (-122.151262158594 37.7169336607972),-24.39267814368
33174,0.0,0.0,-122.09021943887184,37.68352448993675,103.81,0.0,POINT (-122.0902194388718 37.68352448993675),-44.99296229736
33248,0.0,0.0,-122.16738864681679,37.73449586696135,45.74,0.0,POINT (-122.1673886468168 37.73449586696135),-19.82446869744
33544,0.0,0.0,-122.15912150343512,37.72884909604189,61.83,0.0,POINT (-122.1591215034351 37.72884909604189),-26.798139474480003
33545,0.0,0.0,-122.15874068940184,37.728334841562116,61.82,0.0,POINT (-122.1587406894018 37.72833484156212),-26.793805309920003
33768,0.0,0.0,-122.1475528071482,37.74337545055005,90.48,0.0,POINT (-122.1475528071482 37.74337545055005),-39.215520938880005
33769,0.0,0.0,-122.14786791395102,37.743468555953385,87.74,0.0,POINT (-122.147867913951 37.74346855595338),-38.027959849439995
33841,0.0,0.0,-122.18790970944056,37.73212541198949,40.14,0.0,POINT (-122.1879097094406 37.73212541198949),-17.39733654384
33842,0.0,0.0,-122.18805071348238,37.73203525572816,40.69,0.0,POINT (-122.1880507134824 37.73203525572816),-17.63571559464
33937,0.0,0.0,-122.12659262656959,37.68671111342306,45.87,0.0,POINT (-122.1265926265696 37.68671111342306),-19.88081283672
33955,0.0,0.0,-122.14033040222314,37.72624578235221,79.42,0.0,POINT (-122.1403304022231 37.72624578235221),-34.42193493552
33956,0.0,0.0,-122.1399473367427,37.72536517840314,79.83,0.0,POINT (-122.1399473367427 37.72536517840314),-34.59963568248
34075,0.0,0.0,-122.12617224510751,37.686569743812335,45.27,0.0,POINT (-122.1261722451075 37.68656974381233),-19.620762963120004
34081,0.0,0.0,-122.10943655967388,37.698270218126495,49.42,0.0,POINT (-122.1094365596739 37.6982702181265),-21.41944125552
34082,0.0,0.0,-122.10944359131048,37.698275519605424,49.42,0.0,POINT (-122.1094435913105 37.69827551960542),-21.41944125552
34425,0.0,0.0,-122.086174184261,37.68056038940225,106.25,0.0,POINT (-122.086174184261 37.68056038940225),-46.050498450000006
34426,0.0,0.0,-122.08623292612567,37.680603478917824,104.53,0.0,POINT (-122.0862329261257 37.68060347891782),-45.30502214568
34504,0.0,0.0,-122.08697118380412,37.681145012652976,101.32,0.0,POINT (-122.0869711838041 37.68114501265298),-43.91375532192
35233,0.0,0.0,-122.1274359150904,37.68649406464736,45.87,0.0,POINT (-122.1274359150904 37.68649406464736),-19.88081283672
35234,0.0,0.0,-122.12743359237963,37.68652301217683,45.87,0.0,POINT (-122.1274335923796 37.68652301217683),-19.88081283672
35281,0.0,0.0,-122.11008113579412,37.666415759505,50.31,0.0,POINT (-122.1100811357941 37.666415759505),-21.80518190136
35282,0.0,0.0,-122.11005069631737,37.666366390071104,50.16,0.0,POINT (-122.1100506963174 37.6663663900711),-21.74016943296
35434,0.0,0.0,-122.14736604801917,37.743260326086,90.71,0.0,POINT (-122.1473660480192 37.743260326086),-39.31520672376
35435,0.0,0.0,-122.14728834200432,37.74321242496031,90.13,0.0,POINT (-122.1472883420043 37.74321242496031),-39.063825179279995
35845,0.0,0.0,-122.12300743221694,37.686737129072064,50.3,0.0,POINT (-122.1230074322169 37.68673712907206),-21.8008477368
35846,0.0,0.0,-122.12294635385966,37.686719881671536,49.89,0.0,POINT (-122.1229463538597 37.68671988167154),-21.623146989840002
36857,0.0,0.0,-122.1287795149363,37.686744745979134,43.46,0.0,POINT (-122.1287795149363 37.68674474597913),-18.836279177759998
36858,0.0,0.0,-122.12881013053234,37.68672230593854,43.28,0.0,POINT (-122.1288101305323 37.68672230593854),-18.75826421568
37061,0.0,0.0,-122.1141347183278,37.69493715144912,42.66,0.2342072102043825,POINT (-122.1141347183278 37.69493715144912),-18.489546012959998
37062,0.0,0.0,-122.11394615301643,37.694804482739436,43.76,0.3594199187571495,POINT (-122.1139461530164 37.69480448273944),-18.96630411456
37193,0.0,0.0,-122.14867452964505,37.74318671544927,73.21,0.0,POINT (-122.148674529645 37.74318671544927),-31.730418743759998
37243,0.0,0.0,-122.087295181485,37.67916090714167,102.65,0.0,POINT (-122.087295181485 37.67916090714167),-44.49019920840001
37244,0.0,0.0,-122.08731272730721,37.67917337485014,103.32,0.0,POINT (-122.0873127273072 37.67917337485014),-44.78058823392
37582,0.0,0.0,-122.12878008316751,37.6866128927166,43.04,0.0,POINT (-122.1287800831675 37.6866128927166),-18.65424426624
37636,0.0,0.0,-122.12492497476806,37.68655491109143,44.39,0.0,POINT (-122.1249249747681 37.68655491109143),-19.23935648184
37637,0.0,0.0,-122.12492221205947,37.68650634550197,44.39,0.0,POINT (-122.1249222120595 37.68650634550197),-19.23935648184
37688,0.0,0.0,-122.08614196178956,37.68058897789377,106.25,0.0,POINT (-122.0861419617896 37.68058897789377),-46.050498450000006
37904,0.0,0.0,-122.11897331899016,37.68672238693016,49.84,0.0,POINT (-122.1189733189902 37.68672238693016),-21.60147616704
37905,0.0,0.0,-122.11892242904196,37.68672243126165,49.84,0.0,POINT (-122.118922429042 37.68672243126165),-21.60147616704
38080,0.0,0.0,-122.18816008227085,37.73197642226918,29.23,0.0,POINT (-122.1881600822709 37.73197642226918),-12.668763008880001
38083,0.0,0.0,-122.19940348034704,37.72554059270612,10.56,0.0,POINT (-122.199403480347 37.72554059270612),-4.57687777536
38354,0.0,0.0,-122.16924989930463,37.74672208093735,30.78,0.0,POINT (-122.1692498993046 37.74672208093735),-13.340558515680002
38355,0.0,0.0,-122.16930028434044,37.74678991089702,31.75,0.0,POINT (-122.1693002843404 37.74678991089702),-13.760972478
38745,0.0,0.0,-122.11889597784796,37.6867200272259,49.84,0.0,POINT (-122.118895977848 37.6867200272259),-21.60147616704
38803,0.0,0.0,-122.16775398685871,37.734893866841524,44.78,0.0,POINT (-122.1677539868587 37.73489386684152),-19.40838889968
38804,0.0,0.0,-122.1674389424233,37.734472630965314,45.84,0.0,POINT (-122.1674389424233 37.73447263096531),-19.867810343040002
38890,0.0,0.0,-122.08612856000642,37.68052689445575,105.59,0.0,POINT (-122.0861285600064 37.68052689445575),-45.76444358904
38898,0.0,0.0,-122.11415855894421,37.694905470032026,42.58,0.0,POINT (-122.1141585589442 37.69490547003203),-18.45487269648
38899,0.0,0.0,-122.11416643506668,37.694424057465895,43.28,0.0,POINT (-122.1141664350667 37.69442405746589),-18.75826421568
39076,0.0,0.0,-122.08591792300564,37.679521031004576,105.42,0.0,POINT (-122.0859179230056 37.67952103100458),-45.69076279152
39231,0.0,0.0,-122.16738577949916,37.734403625133545,46.18,0.0,POINT (-122.1673857794992 37.73440362513355),-20.01517193808
39311,0.0,0.0,-122.11617608544692,37.683613243313786,48.18,0.0,POINT (-122.1161760854469 37.68361324331379),-20.882004850079998
39362,0.0,0.0,-122.16704387741972,37.73394885186352,47.93,0.0,POINT (-122.1670438774197 37.73394885186352),-20.77365073608
39363,0.0,0.0,-122.16663309246964,37.73340295946057,50.59,0.0,POINT (-122.1666330924696 37.73340295946057),-21.92653850904
39507,0.0,0.0,-122.16613035434929,37.73508400536845,49.76,13.825263921258804,POINT (-122.1661303543493 37.73508400536845),-21.56680285056
39557,0.0,0.0,-122.12877759524046,37.68684111441501,42.65,0.0,POINT (-122.1287775952405 37.68684111441501),-18.4852118484
39603,0.0,0.0,-122.12742906263823,37.68671088617533,45.74,0.0,POINT (-122.1274290626382 37.68671088617533),-19.82446869744
39604,0.0,0.0,-122.12880987585062,37.686710678173924,43.28,0.0,POINT (-122.1288098758506 37.68671067817392),-18.75826421568
39765,0.0,0.0,-122.14774476626387,37.68588683926152,14.58,0.0,POINT (-122.1477447662639 37.68588683926152),-6.319211928480001
39766,0.0,0.0,-122.14712092868452,37.685966297776,15.2,0.0,POINT (-122.1471209286845 37.685966297776),-6.587930131199999
39864,0.0,0.0,-122.15738086691191,37.7266476874347,61.97,0.0,POINT (-122.1573808669119 37.7266476874347),-26.858817778320002
39865,0.0,0.0,-122.15738728446463,37.72665800700866,61.97,0.0,POINT (-122.1573872844646 37.72665800700866),-26.858817778320002
40065,0.0,0.0,-122.16745691896567,37.73446293075846,45.84,0.0,POINT (-122.1674569189657 37.73446293075846),-19.867810343040002
40066,0.0,0.0,-122.16740674826536,37.734485577137114,45.74,0.0,POINT (-122.1674067482654 37.73448557713711),-19.82446869744
40080,0.0,0.0,-122.12311694702835,37.68661795946569,50.5,0.0,POINT (-122.1231169470284 37.68661795946569),-21.887531028
40269,0.0,0.0,-122.15223206628778,37.716418734177395,52.67,0.0,POINT (-122.1522320662878 37.7164187341774),-22.828044737520003
40270,0.0,0.0,-122.15228913317254,37.71650529881006,53.06,0.0,POINT (-122.1522891331725 37.71650529881006),-22.99707715536
40640,0.0,0.0,-122.3299554286914,37.996298901735415,58.46,0.0,POINT (-122.3299554286914 37.99629890173541),-25.337526017760002
40641,0.0,0.0,-122.32988214919314,37.99631078294262,60.16,0.0,POINT (-122.3298821491931 37.99631078294262),-26.07433399296
40711,0.0,0.0,-122.12617194265896,37.686203274341175,45.9,0.0,POINT (-122.126171942659 37.68620327434117),-19.8938153304
40712,0.0,0.0,-122.12615995825544,37.68602586536977,46.33,0.0,POINT (-122.1261599582554 37.68602586536977),-20.08018440648
40756,0.0,0.0,-122.0873614730206,37.67910296695093,102.38,0.0,POINT (-122.0873614730206 37.67910296695093),-44.37317676528
40757,0.0,0.0,-122.08755811576842,37.67893109660788,102.32,0.0,POINT (-122.0875581157684 37.67893109660788),-44.347171777919996
40891,0.0,0.0,-122.14071679889393,37.72713987902839,78.61,0.0,POINT (-122.1407167988939 37.72713987902839),-34.07086760616
40892,0.0,0.0,-122.1406802053619,37.727055617918346,78.31,0.0,POINT (-122.1406802053619 37.72705561791835),-33.94084266936
41088,0.0,0.0,-122.08539283347693,37.67997967005834,109.32,0.0,POINT (-122.0853928334769 37.67997967005834),-47.38108696991999
41190,0.0,0.0,-122.18749691993507,37.73238099602214,33.14,0.0,POINT (-122.1874969199351 37.73238099602214),-14.36342135184
41191,0.0,0.0,-122.1874833884963,37.732389374160924,33.14,0.0,POINT (-122.1874833884963 37.73238937416092),-14.36342135184
41545,0.0,0.0,-122.08763267797113,37.67934794432409,102.04,0.0,POINT (-122.0876326779711 37.67934794432409),-44.225815170240004
41546,0.0,0.0,-122.08755419059831,37.6794158443356,103.33,0.0,POINT (-122.0875541905983 37.6794158443356),-44.78492239848
42435,0.0,0.0,-122.08626799732758,37.68047644909379,104.51,0.0,POINT (-122.0862679973276 37.68047644909379),-45.29635381656001
42642,0.0,0.0,-122.08547935598946,37.67990434257789,108.32,0.0,POINT (-122.0854793559895 37.67990434257789),-46.947670513919995
42643,0.0,0.0,-122.08543980680662,37.679938774476696,109.32,0.0,POINT (-122.0854398068066 37.6799387744767),-47.38108696991999
43057,0.0,0.0,-122.08927052654036,37.68070885020135,97.24,0.0,POINT (-122.0892705265404 37.68070885020135),-42.14541618144
43058,0.0,0.0,-122.08899775888919,37.680509156036244,97.31,0.0,POINT (-122.0889977588892 37.68050915603624),-42.17575533336
43310,0.0,0.0,-122.08828745718796,37.67998906949681,100.07,0.0,POINT (-122.088287457188 37.67998906949681),-43.371984751919996
43332,0.0,0.0,-122.12883925347677,37.68671061494336,43.28,0.0,POINT (-122.1288392534768 37.68671061494336),-18.75826421568
43678,0.0,0.0,-122.17040477991999,37.746220676299025,30.15,0.0,POINT (-122.17040477992 37.74622067629902),-13.0675061484
43891,0.0,0.0,-122.0883539458347,37.68003775410194,99.38,0.0,POINT (-122.0883539458347 37.68003775410194),-43.07292739728
43892,0.0,0.0,-122.08832850802936,37.680019128427034,99.29,0.0,POINT (-122.0883285080294 37.68001912842703),-43.03391991624
44132,0.0,0.0,-122.11889171083205,37.686622786456866,50.17,0.0,POINT (-122.118891710832 37.68662278645687),-21.74450359752
44133,0.0,0.0,-122.12291701235857,37.68661821058947,50.35,0.0,POINT (-122.1229170123586 37.68661821058947),-21.822518559600002
44274,0.0,0.0,-122.19937866793992,37.72547616272728,10.56,0.0,POINT (-122.1993786679399 37.72547616272728),-4.57687777536
44275,0.0,0.0,-122.19932537756763,37.72543939754253,10.62,0.0,POINT (-122.1993253775676 37.72543939754253),-4.602882762719999
44453,0.0,0.0,-122.12271992410727,37.686719953378464,48.95,0.0,POINT (-122.1227199241073 37.68671995337846),-21.215735521200003
44457,0.0,0.0,-122.12542441200137,37.68671282465043,45.21,0.0,POINT (-122.1254244120014 37.68671282465043),-19.59475797576
45133,0.0,0.0,-122.16522763634731,37.73550990264524,49.87,0.0,POINT (-122.1652276363473 37.73550990264524),-21.61447866072
45134,0.0,0.0,-122.16511595371335,37.735562909363395,49.86,0.0,POINT (-122.1651159537134 37.7355629093634),-21.61014449616
45344,0.0,0.0,-122.17745057037399,37.728624181130364,26.37,0.0,POINT (-122.177450570374 37.72862418113036),-11.429191944720001
45345,0.0,0.0,-122.17742085784592,37.72846328388799,25.18,0.0,POINT (-122.1774208578459 37.72846328388799),-10.913426362080001
45516,0.0,0.0,-122.08734979642594,37.67920001340853,102.59,0.0,POINT (-122.0873497964259 37.67920001340853),-44.46419422104
45639,0.0,0.0,-122.12487280669359,37.686602474654066,44.45,0.0,POINT (-122.1248728066936 37.68660247465407),-19.265361469200002
46248,0.0,0.0,-122.15221620054228,37.716371039277504,52.15,0.0,POINT (-122.1522162005423 37.7163710392775),-22.6026681804
46521,0.0,0.0,-122.17539207856484,37.73566682984683,37.1,0.0,POINT (-122.1753920785648 37.73566682984683),-16.0797505176
46522,0.0,0.0,-122.17531575142442,37.73554804333536,36.71,0.0,POINT (-122.1753157514244 37.73554804333536),-15.91071809976
46773,0.0,0.0,-122.08709952901042,37.6810697081284,100.76,0.0,POINT (-122.0870995290104 37.6810697081284),-43.67104210656
46774,0.0,0.0,-122.08707012718887,37.681095224654534,100.76,0.0,POINT (-122.0870701271889 37.68109522465453),-43.67104210656
46829,0.0,0.0,-122.17038673076613,37.74619633356511,30.44,0.0,POINT (-122.1703867307661 37.74619633356511),-13.19319692064
46987,0.0,0.0,-122.19926024915353,37.72578742946255,10.73,0.0,POINT (-122.1992602491535 37.72578742946255),-4.6505585728800005
46988,0.0,0.0,-122.19929981347916,37.725742858437854,10.73,0.0,POINT (-122.1992998134792 37.72574285843785),-4.6505585728800005
47245,0.0,0.0,-122.1288405667744,37.6866127423533,42.97,0.0,POINT (-122.1288405667744 37.6866127423533),-18.62390511432
47363,0.0,0.0,-122.20803381423242,37.7204760568236,0.0,0.0,POINT (-122.2080338142324 37.7204760568236),0.0
47364,0.0,0.0,-122.20728282306992,37.71995939403965,5.12,0.0,POINT (-122.2072828230699 37.71995939403965),-2.21909225472
47610,0.0,0.0,-122.10914814957874,37.69844092995521,58.44,0.0,POINT (-122.1091481495787 37.69844092995521),-25.328857688640003
47611,0.0,0.0,-122.10904285928731,37.69852751888768,63.28,0.0,POINT (-122.1090428592873 37.69852751888768),-27.42659333568
47835,0.0,0.0,-122.08739358261559,37.67920468914474,102.59,0.0,POINT (-122.0873935826156 37.67920468914474),-44.46419422104
47900,0.0,0.0,-122.13004249729951,37.69950783152481,34.6,0.0,POINT (-122.1300424972995 37.69950783152481),-14.996209377600001
47901,0.0,0.0,-122.13004360807432,37.699237861180855,34.66,0.0,POINT (-122.1300436080743 37.69923786118085),-15.02221436496
48348,0.0,0.0,-122.08436311324671,37.678750436426526,116.0,0.0,POINT (-122.0843631132467 37.67875043642653),-50.276308895999996
48349,0.0,0.0,-122.08432835125912,37.678761726763675,115.89,0.0,POINT (-122.0843283512591 37.67876172676367),-50.22863308584
48424,0.0,0.0,-122.08850503434608,37.68079093942218,97.63,0.0,POINT (-122.0885050343461 37.68079093942218),-42.31444859928
48557,0.0,0.0,-122.12884010032968,37.686628046470155,42.97,0.0,POINT (-122.1288401003297 37.68662804647015),-18.62390511432
48558,0.0,0.0,-122.19948884154007,37.72554652398029,10.61,0.0,POINT (-122.1994888415401 37.72554652398029),-4.59854859816
48637,0.0,0.0,-122.12883956097342,37.68664571779375,42.97,0.0,POINT (-122.1288395609734 37.68664571779375),-18.62390511432
48638,0.0,0.0,-122.12884594652981,37.68664489815461,42.97,0.0,POINT (-122.1288459465298 37.68664489815461),-18.62390511432
48644,0.0,0.0,-122.16706089397293,37.73393804021118,47.93,0.0,POINT (-122.1670608939729 37.73393804021118),-20.77365073608
48825,0.0,0.0,-122.16737593648384,37.73439080061682,46.18,0.0,POINT (-122.1673759364838 37.73439080061682),-20.01517193808
48919,0.0,0.0,-122.12557260365065,37.68661395468904,44.47,0.0,POINT (-122.1255726036507 37.68661395468904),-19.27402979832
48942,0.0,0.0,-122.11450431040473,37.695227915531646,41.53,0.0,POINT (-122.1145043104047 37.69522791553165),-17.999785417680002
48978,0.0,0.0,-122.12883935697133,37.68668875870106,43.28,0.0,POINT (-122.1288393569713 37.68668875870106),-18.75826421568
49196,0.0,0.0,-122.14870549336521,37.74316908607728,72.6,0.0,POINT (-122.1487054933652 37.74316908607728),-31.4660347056
49199,0.0,0.0,-122.11897341374588,37.6867377943656,49.84,0.0,POINT (-122.1189734137459 37.6867377943656),-21.60147616704
49200,0.0,0.0,-122.11897042537204,37.68686844864618,48.73,0.0,POINT (-122.118970425372 37.68686844864618),-21.12038390088
49367,0.0,0.0,-122.20858153083314,37.72077699917248,8.77,0.0,POINT (-122.2085815308331 37.72077699917248),-3.80106231912
49481,0.0,0.0,-122.14867616832278,37.74320621408161,73.21,0.0,POINT (-122.1486761683228 37.74320621408161),-31.730418743759998
49482,0.0,0.0,-122.14911526997949,37.7436957706251,72.47,0.0,POINT (-122.1491152699795 37.7436957706251),-31.40969056632
49522,0.0,0.0,-122.08671140121963,37.67875348953754,103.21,0.0,POINT (-122.0867114012196 37.67875348953754),-44.73291242376
49563,0.0,0.0,-122.1774882796184,37.72802391793483,25.42,0.0,POINT (-122.1774882796184 37.72802391793483),-11.01744631152
49597,0.0,0.0,-122.15758320752316,37.72697253744256,60.51,0.0,POINT (-122.1575832075232 37.72697253744256),-26.22602975256
49674,0.0,0.0,-122.09379014223437,37.68082732679334,91.49,0.0,POINT (-122.0937901422344 37.68082732679334),-39.65327155944
50104,0.0,0.0,-122.08751467458643,37.68154430851807,98.84,0.0,POINT (-122.0875146745864 37.68154430851807),-42.83888251104
50122,0.0,0.0,-122.14679253971799,37.68596471075689,15.5,0.0,POINT (-122.146792539718 37.68596471075689),-6.717955068
50164,0.0,0.0,-122.12431103385003,37.686604218943984,44.81,0.0,POINT (-122.12431103385 37.68660421894398),-19.42139139336
50165,0.0,0.0,-122.1243093462938,37.686560905322814,44.65,0.0,POINT (-122.1243093462938 37.68656090532281),-19.3520447604
50284,0.0,0.0,-122.10939439231257,37.69823842370412,48.67,0.0,POINT (-122.1093943923126 37.69823842370412),-21.09437891352
50380,0.0,0.0,-122.14672536582157,37.68597970330488,15.92,0.0,POINT (-122.1467253658216 37.68597970330488),-6.89998997952
50447,0.0,0.0,-122.16700909447702,37.733961914720105,48.06,0.0,POINT (-122.167009094477 37.7339619147201),-20.82999487536
50455,0.0,0.0,-122.16891250307556,37.70576089763878,20.39,0.0,POINT (-122.1689125030756 37.70576089763878),-8.837361537840001
50456,0.0,0.0,-122.16888847375186,37.70572439417993,19.7,0.0,POINT (-122.1688884737519 37.70572439417993),-8.5383041832
50532,0.0,0.0,-122.08700169430496,37.68111713401254,101.32,0.0,POINT (-122.087001694305 37.68111713401254),-43.91375532192
50581,0.0,0.0,-122.14862174658505,37.743146252053435,73.15,0.0,POINT (-122.1486217465851 37.74314625205344),-31.7044137564
50733,0.0,0.0,-122.14855251786426,37.6857839335908,13.97,0.0,POINT (-122.1485525178643 37.6857839335908),-6.054827890320001
50734,0.0,0.0,-122.14827723473543,37.68581898903909,14.3,0.0,POINT (-122.1482772347354 37.68581898903909),-6.1978553208000005
50906,0.0,0.0,-122.08831190090996,37.68212985435397,99.71,1.4194787200837442,POINT (-122.08831190091 37.68212985435397),-43.215954827759994
50916,0.0,0.0,-122.08693016033064,37.67857458436219,104.0,0.0,POINT (-122.0869301603306 37.67857458436219),-45.075311424
50917,0.0,0.0,-122.08679656292458,37.67869238491187,103.49,0.0,POINT (-122.0867965629246 37.67869238491187),-44.85426903144
50953,0.0,0.0,-122.08675144840544,37.678702314921075,104.14,0.0,POINT (-122.0867514484054 37.67870231492108),-45.13598972784
51010,0.0,0.0,-122.08764757612778,37.68157890087516,98.94,0.0,POINT (-122.0876475761278 37.68157890087516),-42.88222415664
51011,0.0,0.0,-122.08763300370792,37.681548793365614,98.14,0.0,POINT (-122.0876330037079 37.68154879336561),-42.53549099184001
51104,0.0,0.0,-122.08895278251595,37.68047622862028,97.9,0.0,POINT (-122.0889527825159 37.68047622862028),-42.431471042400005
51141,0.0,0.0,-122.088391304918,37.680886893943565,97.68,6.274840475640197,POINT (-122.088391304918 37.68088689394357),-42.33611942208
51185,0.0,0.0,-122.09384235953613,37.680793803451174,88.09,0.0,POINT (-122.0938423595361 37.68079380345117),-38.179655609040005
51202,0.0,0.0,-122.12743371454414,37.68656651969315,45.87,0.0,POINT (-122.1274337145441 37.68656651969315),-19.88081283672
51235,0.0,0.0,-122.08795217414257,37.67974397831974,101.96,0.0,POINT (-122.0879521741426 37.67974397831974),-44.191141853759994
51383,0.0,0.0,-122.15016892370762,37.742490433589275,70.16,0.0,POINT (-122.1501689237076 37.74249043358927),-30.40849855296
51428,0.0,0.0,-122.199432586497,37.725506133097284,10.56,0.0,POINT (-122.199432586497 37.72550613309728),-4.57687777536
51442,0.0,0.0,-122.1248848216962,37.686615551114286,44.45,0.0,POINT (-122.1248848216962 37.68661555111429),-19.265361469200002
51484,0.0,0.0,-122.0876067037753,37.68161198084962,98.94,0.0,POINT (-122.0876067037753 37.68161198084962),-42.88222415664
51537,0.0,0.0,-122.08438841908901,37.67874237784585,116.0,0.0,POINT (-122.084388419089 37.67874237784585),-50.276308895999996
51593,0.0,0.0,-122.18941272317623,37.715630566229045,10.75,0.0,POINT (-122.1894127231762 37.71563056622904),-4.659226902
51594,0.0,0.0,-122.18954154361279,37.71559335336581,10.29,0.0,POINT (-122.1895415436128 37.71559335336581),-4.45985533224
51622,0.0,0.0,-122.13004345464789,37.69915202565621,34.93,0.0,POINT (-122.1300434546479 37.69915202565621),-15.139236808080001
51623,0.0,0.0,-122.13004250096171,37.69879495166796,32.92,0.0,POINT (-122.1300425009617 37.69879495166796),-14.26806973152
51674,0.0,0.0,-122.12492529552071,37.68656959044343,44.39,0.0,POINT (-122.1249252955207 37.68656959044343),-19.23935648184
51679,0.0,0.0,-122.0939013725638,37.68077637940347,80.33,0.0,POINT (-122.0939013725638 37.68077637940347),-34.81634391048
51737,0.0,0.0,-122.12343913863458,37.686731937232985,47.47,0.0,POINT (-122.1234391386346 37.68673193723298),-20.57427916632
51867,0.0,0.0,-122.08425965375469,37.678650659412156,116.43,2.4864281766194964,POINT (-122.0842596537547 37.67865065941216),-50.46267797208
51900,0.0,0.0,-122.20681893283762,37.71960444024908,8.58,0.0,POINT (-122.2068189328376 37.71960444024908),-3.71871319248
51944,0.0,0.0,-122.18811020547652,37.7160052674796,11.54,0.0,POINT (-122.1881102054765 37.7160052674796),-5.00162590224
51945,0.0,0.0,-122.18824074674849,37.71596768824472,11.66,0.0,POINT (-122.1882407467485 37.71596768824472),-5.0536358769600005
51997,0.0,0.0,-122.17750708487713,37.72793001176228,25.0,0.0,POINT (-122.1775070848771 37.72793001176228),-10.8354114
52078,0.0,0.0,-122.12742771067144,37.68672807227443,45.74,0.0,POINT (-122.1274277106714 37.68672807227443),-19.82446869744
52079,0.0,0.0,-122.12743309860744,37.686869634238676,45.7,0.0,POINT (-122.1274330986074 37.68686963423868),-19.8071320392
52139,0.0,0.0,-122.16830768760894,37.704848602424825,18.23,0.0,POINT (-122.1683076876089 37.70484860242482),-7.901181992880001
52140,0.0,0.0,-122.16828340105738,37.70481220515399,18.92,0.0,POINT (-122.1682834010574 37.70481220515399),-8.20023934752
52156,0.0,0.0,-122.08369841427296,37.677743252347845,120.6,0.0,POINT (-122.083698414273 37.67774325234785),-52.2700245936
52193,0.0,0.0,-122.14033790917972,37.726262772048564,79.42,0.0,POINT (-122.1403379091797 37.72626277204856),-34.42193493552
52295,0.0,0.0,-122.19841903528057,37.72704656344431,10.94,0.0,POINT (-122.1984190352806 37.72704656344431),-4.74157602864
52296,0.0,0.0,-122.19843192893902,37.726980036364814,11.34,0.0,POINT (-122.198431928939 37.72698003636481),-4.91494261104
52378,0.0,0.0,-122.17755199378124,37.727705755780185,25.31,0.0,POINT (-122.1775519937812 37.72770575578019),-10.96977050136
52385,0.0,0.0,-122.17742169787294,37.72844852762705,25.18,0.0,POINT (-122.1774216978729 37.72844852762705),-10.913426362080001
52409,0.0,0.0,-122.19934761186279,37.72568751749385,10.64,0.0,POINT (-122.1993476118628 37.72568751749385),-4.61155109184
52423,0.0,0.0,-122.13797486306434,37.6829565532269,24.07,0.0,POINT (-122.1379748630643 37.6829565532269),-10.43233409592
52424,0.0,0.0,-122.13796164832097,37.68291599898469,24.1,0.0,POINT (-122.137961648321 37.68291599898469),-10.4453365896
52468,0.0,0.0,-122.1992229226598,37.72554431376061,11.42,0.0,POINT (-122.1992229226598 37.72554431376061),-4.94961592752
52469,0.0,0.0,-122.19936013955734,37.725564683853115,10.99,0.0,POINT (-122.1993601395573 37.72556468385311),-4.76324685144
52487,0.0,0.0,-122.13697160678892,37.6799326477139,23.69,0.0,POINT (-122.1369716067889 37.6799326477139),-10.26763584264
52488,0.0,0.0,-122.13695811711348,37.67989277785762,23.65,0.0,POINT (-122.1369581171135 37.67989277785762),-10.2502991844
