OBJECTID,FAC_GN,FAC_NM,FAC_ADDR_T,STRCT_NU,PRSZ_CD,PRSZ_DESC_,PRSZ_HILL_,PRSZ_SRC_C,PRSZ_SRC_D,PLNG_PRSZ_,PLNG_PRSZ1,FUND_CD,FAC_SITE_G,FAC_ALT_CD,CITY_CD,CNTY_CD,ZIP_NU,FAC_DIRCTN,RTU_NM,OPS_LOOP_N,FAC_TYPE_N,FAC_TYPE_A,MAP_EAST_N,MAP_NORTH_,FAC_STAT_C,FAC_FAC_ST,FAC_FAC__1,FAC_PRINT_,FAC_FULL_P,FAC_LOC_TX,FAC_TEMP_F,FAC_STBY_F,FAC_STAFFE,WTR_TYPE_C,FAC_ABBRV_,MAINT_AREA,FAC_NAD83_,FAC_NAD831,STRCT_NM,geometry
862,173,Rolph Reservoir,R/W at 127 Welle Rd,1793.0,A2D,Rolph,W,,,,,WSG,0.0,,CR,CC,,,SA38,212.0,DISTRIBUTION RESERVOIR,DRES,1506,568,IS,1971-01-01,,Rolph Reservoir,Rolph Reservoir (DRES),,N,N,N,P,Rolph,1.0,6069049.0,2208665.0,Rolph Reservoir,POINT (-122.2108190788115 38.04826551580772)
863,71,Castenada No. 1 Reservoir,N/s Crow Canyon Rd - 1000' E/o Canyon Crest Dr.,1739.0,F5BF,San Ramon,E,,,,,WSG,0.0,,SR,CC,,,WA47,842.0,DISTRIBUTION RESERVOIR,DRES,1584,472,IS,1992-10-23,,Castenada No. 1 Reservoir,Castenada No. 1 Reservoir (DRES),Castenada No. 2,N,N,N,P,Castenada No. 1,1.0,6146860.0,2112572.0,Castenada No 1 Reservoir,POINT (-121.935516513797 37.78799636779743)
865,162,Potrero Reservoir,"NW/o 3108 Point Orient Rd, Point San Pablo area",799.0,G0A,Central,W,,,,,WSG,0.0,,RCH,CC,,,SA55,96.0,DISTRIBUTION RESERVOIR,DRES,1443,538,TRS,2005-02-16,,Potrero Reservoir,Potrero Reservoir (DRES),,N,N,N,P,Potrero,2.0,6006281.0,2179205.0,Potrero Reservoir,POINT (-122.4266439719723 37.96403074051992)
869,185,Shawn Reservoir,250' SSW/o End of Heavenly Ridge Ln,1908.0,A4M,Shawn,W,,,,,WSG,0.0,,RCH,CC,,,SA59,237.0,DISTRIBUTION RESERVOIR,DRES,1488,538,IS,1992-04-21,,Shawn Reservoir,Shawn Reservoir (DRES),,N,N,N,P,Shawn,1.0,6051455.0,2179670.0,Shawn Reservoir,POINT (-122.270003793624 37.96775582171888)
893,184,Shasta No. 2 Reservoir,End Bay Tree Ln (off Shasta Rd),938.0,A9D,Shasta,W,,,,,WSG,0.0,,BER,AL,,,SA08,286.0,DISTRIBUTION RESERVOIR,DRES,1494,510,IS,2004-05-28,,Shasta No. 2 Reservoir,Shasta No. 2 Reservoir (DRES),,N,N,N,P,Shasta No. 2,2.0,6056447.0,2151481.0,Shasta (No 2) Reservoir,POINT (-122.2508617928542 37.89061349594254)
905,53,Baseline Reservoir,N/o end Hillcrest Dr,918.0,D7A,Baseline,E,,,,,WSG,0.0,,OR,CC,,,OA29,587.0,DISTRIBUTION RESERVOIR,DRES,1518,506,IS,1999-05-05,,Baseline Reservoir,Baseline Reservoir (DRES),,N,N,N,P,Baseline,1.0,6080720.0,2148113.0,Base Line Reservoir,POINT (-122.1665524725907 37.88258154021496)
906,199,Sunset Reservoir,End South Rd 900' W/o Mt View Dr,785.0,D5A,Bryant,E,,,,,WSG,0.0,,LAF,CC,,,OA53,573.0,DISTRIBUTION RESERVOIR,DRES,1527,506,IS,1940-01-01,,Sunset Reservoir,Sunset Reservoir (DRES),,N,N,N,P,Sunset,1.0,6091074.0,2148365.0,Sunset Tank,POINT (-122.1306965475615 37.88377391002788)
943,191,South Reservoir,N/o Grove Way & Gail Dr,953.0,G0A,Central,W,,,,,WSG,0.0,,CV,AL,,,UA58,439.0,DISTRIBUTION RESERVOIR,DRES,1539,434,IS,2007-06-28,,South Reservoir,South Reservoir (DRES),,N,N,N,P,South,2.0,6102970.0,2076357.0,South Reservoir,POINT (-122.0852584041143 37.68660765838028)
950,1694,Knife No. 2 Reservoir,"End of Ashbourne Dr, Approximately 1.2 miles S/E of Norris Canyon Rd",729.0,F13A,Knife,E,,,,,WSG,0.0,,SR,CC,,,,0.0,DISTRIBUTION RESERVOIR,DRES,1569,454,IS,2005-02-26,,Knife No. 2 Reservoir,Knife No. 2 Reservoir (DRES),,N,N,,P,Knife #2,1.0,6130427.0,2095587.0,Knife No 2 Reservoir,POINT (-121.9914408380317 37.74065056987335)
951,2064,Camanche South Shore Recreation Area West Tank,11700 Wade Lane,0.0,,,,,,,,WSG,0.0,,WAL,CA,95225,,,0.0,SUPPLY RESERVOIR,SRES,0,0,IS,1990-01-01,,Camanche South Shore Recreation Area West Tank,Camanche South Shore Recreation Area West Tank (SRES),,N,N,,P,CASS West Tank,1.0,0.0,0.0,,POINT (165.9984561648176 -90)
952,2062,Camanche North Shore Recreation Area South Tank,200 Camanche Road,0.0,,,,,,,,WSG,0.0,,ION,AM,95640,,,0.0,SUPPLY RESERVOIR,SRES,0,0,IS,1990-01-01,,Camanche North Shore Recreation Area South Tank,Camanche North Shore Recreation Area South Tank (SRES),,N,N,,P,CANS South Tank,1.0,0.0,0.0,,POINT (165.9984561648176 -90)
959,1874,Berkeley Hills Reservoir,R/W off Grizzly Peak Blvd.,724.0,B13A,Skyline,W,,,,,WSG,57.0,,OAK,AL,,,,0.0,DISTRIBUTION RESERVOIR,DRES,1503,502,IS,2004-06-03,,Berkeley Hills Reservoir,Berkeley Hills Reservoir (DRES),,N,N,,P,Berkeley Hills,2.0,6066147.0,2143817.0,Berkeley Hills Reservoir,POINT (-122.216766517165 37.87006276306092)
913,186,Sherwick Reservoir,6865 Sherwick Dr.,592.0,A7B,Amito,W,,,,,WSG,0.0,,OAK,AL,,,SA66,263.0,DISTRIBUTION RESERVOIR,DRES,1500,498,IS,1990-11-16,,Sherwick Reservoir,Sherwick Reservoir (DRES),,N,N,N,P,Sherwick,2.0,6064059.0,2138850.0,Sherwick Reservoir,POINT (-122.2236822905849 37.85631900357735)
916,115,Grizzly Reservoir,S/E end Lucas Dr,996.0,D5A,Bryant,E,,,,,WSG,0.0,,LAF,CC,,,OA46,575.0,DISTRIBUTION RESERVOIR,DRES,1542,500,IS,1965-01-01,,Grizzly Reservoir,Grizzly Reservoir (DRES),,N,N,N,P,Grizzly,1.0,6105225.0,2140878.0,Grizzly Reservoir,POINT (-122.0812315354129 37.86388181397219)
917,84,Crest Reservoir,225 Sydney Dr,1905.0,F5C,Crest,E,,,,,WSG,0.0,,WC,CC,,S,WA21,849.0,DISTRIBUTION RESERVOIR,DRES,1551,500,IS,1961-01-01,,Crest Reservoir,Crest Reservoir (DRES),,N,N,N,P,Crest,1.0,6113662.0,2141937.0,Crest Reservoir,POINT (-122.0520695355892 37.86717719025577)
873,138,Mendocino Reservoir,R/W off Turquoise Dr.,1766.0,A2B,Mendocino,W,,,,,WSG,0.0,,HER,CC,,,SA49,204.0,DISTRIBUTION RESERVOIR,DRES,1491,548,IS,2005-05-06,,Mendocino Reservoir,Mendocino Reservoir (DRES),,N,N,N,P,Mendocino,1.0,6052570.0,2189428.0,Mendocino Reservoir,POINT (-122.2667751725406 37.99460631171635)
985,219,Pinehaven No. 2 Reservoir,6039 Grizzly Peak Blvd.,1930.0,B11A,Pinehaven,W,B9A,Forestland,,,WSG,160.0,,OAK,AL,,,UA65,419.0,DISTRIBUTION RESERVOIR,DRES,1506,496,IS,1991-02-25,,Pinehaven No. 2 Reservoir,Pinehaven No. 2 Reservoir (DRES),,N,N,N,P,Pinehaven No. 2,2.0,6067807.0,2137207.0,Pinehaven No 2 Reservoir,POINT (-122.2105982942521 37.85199629861383)
990,70,Carter Reservoir,End Alta Mesa Dr,1795.0,D7J,Carter,E,,,,,WSG,0.0,,MOR,CC,,,OA64,622.0,DISTRIBUTION RESERVOIR,DRES,1533,490,IS,1998-06-12,,Carter Reservoir,Carter Reservoir (DRES),,N,N,N,P,Carter,1.0,6094387.0,2130957.0,Carter Reservoir,POINT (-122.1181762631859 37.83613163653627)
993,188,Sky Terrace Reservoir,End Sky Terrace,585.0,F5BA,Sky Terrace,E,,,,,WSG,0.0,,DAN,CC,,,WA28,834.0,DISTRIBUTION RESERVOIR,DRES,1563,480,IS,1960-01-01,,Sky Terrace Reservoir,Sky Terrace Reservoir (DRES),,N,N,N,P,Sky Terrace,1.0,6125375.0,2121520.0,Sky Terrace Reservoir,POINT (-122.0103568612583 37.81163940344381)
994,179,Scenic East Reservoir,1000' W/o end of Maplewood Dr.,1928.0,F7E,Scenic,E,,,,,WSG,0.0,,BHK,CC,,,WA34,892.0,DISTRIBUTION RESERVOIR,DRES,1587,480,IS,1988-01-01,,Scenic East Reservoir,Scenic East Reservoir (DRES),,N,N,N,P,Scenic-East,1.0,6149406.0,2122068.0,Scenic East Reservoir,POINT (-121.9272077781299 37.81417916697713)
995,65,Blackhawk No. 2 Reservoir,S/o End Wild Oak Ln,1927.0,F8A,Blackhawk,E,,,,,WSG,0.0,,BHK,CC,,,WA45,880.0,DISTRIBUTION RESERVOIR,DRES,1593,480,IS,1987-01-01,,Blackhawk No. 2 Reservoir,Blackhawk No. 2 Reservoir (DRES),,N,N,N,P,Blackhawk No. 2,1.0,6155604.0,2121918.0,Blackhawk No 2 Reservoir,POINT (-121.9057461772553 37.81402470410269)
1000,156,Pearl Reservoir,R/W E/o Monte Cresta Av,957.0,A4D,Pearl,W,,,,,WSG,0.0,,RCH,CC,,,SA53,230.0,DISTRIBUTION RESERVOIR,DRES,1476,534,IS,1997-12-30,,Pearl Reservoir,Pearl Reservoir (DRES),,N,N,N,P,Pearl,1.0,6039198.0,2176189.0,Pearl Tank,POINT (-122.3122810939078 37.95755425863263)
1020,69,Carisbrook Reservoir,2677 Carisbrook Dr,753.0,B11B,Carisbrook,W,,,,,WSG,0.0,,OAK,AL,,,UA30,423.0,DISTRIBUTION RESERVOIR,DRES,1509,486,IS,2005-12-01,,Carisbrook Reservoir,Carisbrook Reservoir (DRES),,N,N,N,P,Carisbrook,2.0,6073347.0,2128047.0,Carisbrook Reservoir,POINT (-122.1908404527743 37.82712064647212)
1023,1521,San Catanio Reservoir,"Wiedemann Ranch Development, Unincorporated area of Contra Costa County",704.0,F7F,Derby,E,,,,,WSG,0.0,,SR,CC,,,WA19,858.0,DISTRIBUTION RESERVOIR,DRES,1566,458,IS,1996-01-01,,San Catanio Reservoir,San Catanio Reservoir (DRES),,N,N,,P,San Catanio,1.0,6128877.0,2099907.0,San Catanio Reservoir,POINT (-121.9970394164376 37.75244519037256)
1049,82,Country Club Reservoir,81 Graeagle,988.0,B5D,Country Club,W,,,,,WSG,0.0,,OAK,AL,,,UA45,478.0,DISTRIBUTION RESERVOIR,DRES,1527,466,IS,1977-01-01,,Country Club Reservoir,Country Club Reservoir (DRES),,N,N,N,P,Country Club,2.0,6090167.0,2107407.0,Country Club Reservoir,POINT (-122.1313666045397 37.77126476848705)
1052,105,Field Reservoir,500' E/o Mountain Bl opp USL WTP,980.0,B2A,39th Avenue,W,,,,,WSG,32.0,,OAK,AL,,,UA72,451.0,DISTRIBUTION RESERVOIR,DRES,1521,468,IS,1961-01-01,,Field Reservoir,Field Reservoir (DRES),,N,N,N,P,Field,2.0,6082953.0,2108611.0,Field Reservoir,POINT (-122.1563954797903 37.77422317770614)
1066,42,Acorn Reservoir,"Eagle Ridge Lane, 1000' N/o Eagle Ridge Drive",1926.0,F10A,Acorn,E,,,,,WSG,0.0,,BHK,CC,,,WA03,887.0,DISTRIBUTION RESERVOIR,DRES,1593,484,IS,1988-01-01,,Acorn Reservoir,Acorn Reservoir (DRES),,N,N,N,P,Acorn,1.0,6155807.0,2125597.0,Acorn Reservoir,POINT (-121.9052346433791 37.82413558332225)
1087,225,Apollo Reservoir,1000' W/o Peters Ranch Rd.,1935.0,F7G,Apollo,E,,,,,WSG,0.0,,DAN,CC,,,WA43,871.0,DISTRIBUTION RESERVOIR,DRES,1569,472,IS,1995-05-30,,Apollo Reservoir,Apollo Reservoir (DRES),,N,N,N,P,Apollo,1.0,6130415.0,2112500.0,Apollo Reservoir,POINT (-121.9924145156448 37.78709269884028)
1088,202,39th Ave Reservoir,4290 Maybelle,741.0,B2A,39th Avenue,W,,,,,WSG,0.0,,OAK,AL,,,UA52,444.0,DISTRIBUTION RESERVOIR,DRES,1512,474,IS,2005-12-02,,39th Ave Reservoir,39th Ave Reservoir (DRES),,N,N,N,P,39th Avenue,2.0,6074187.0,2116157.0,39th Avenue Reservoir,POINT (-122.1871908505976 37.79451397305898)
1089,75,Central Reservoir,End E 30th St at 23rd Ave,711.0,G0A,Central,W,,,,,WSG,0.0,,OAK,AL,,,OA22,91.0,DISTRIBUTION RESERVOIR,DRES,1500,476,IS,2003-01-28,,Central Reservoir,Central Reservoir (DRES),,N,N,N,P,Central,2.0,6063693.0,2117594.0,Central Reservoir,POINT (-122.2235948616145 37.79793510566217)
1094,208,USL Clearwell,USL C,503.0,G1BA,Upper San Leandro,W,,,,,WSG,32.0,,OAK,AL,,,UP01,321.0,DISTRIBUTION RESERVOIR,DRES,1518,466,IS,2003-04-08,,USL Clearwell,USL Clearwell (DRES),,N,N,N,P,USL CW,2.0,6081782.0,2107751.0,Upper San Leandro WTP,POINT (-122.1603936918363 37.77180477655454)
1099,724,Chabot Golf Course Reclamation Reservoir,End of Golf Links Rd. (in Chabot Golf Course),330.0,,,,,,,,WSG,11.0,,OAK,AL,,,UA56,463.0,UNTREATED RESERVOIR,URES,1530,456,IS,1991-12-04,,Chabot Golf Course Reclamation Reservoir,Chabot Golf Course Reclamation Reservoir (URES),,N,N,N,U,Chabot Golf Course,2.0,6091492.0,2096932.0,Chabot Reservoir (Non-Potable Water),POINT (-122.1261537048694 37.74256461598956)
1105,97,Eden Reservoir,R/W N/o Villareal Dr,992.0,C8A,Eden,W,,,,,WSG,0.0,,CV,AL,,,UA08,499.0,DISTRIBUTION RESERVOIR,DRES,1560,448,IS,1983-01-01,,Eden Reservoir,Eden Reservoir (DRES),,N,N,N,P,Eden,2.0,6121753.0,2088672.0,Eden Reservoir,POINT (-122.0210465648726 37.72127928591706)
1130,58,Berkeley View No. 1 Reservoir,1363 Summit Rd,762.0,A11C,Berkeley View,W,,,,,WSG,0.0,,OAK,AL,,,SA17,294.0,DISTRIBUTION RESERVOIR,DRES,1494,508,IS,1998-11-30,,Berkeley View No. 1 Reservoir,Berkeley View No. 1 Reservoir (DRES),,N,N,N,P,Berkeley View No. 1,2.0,6057797.0,2149127.0,Berkeley View No 1 Reservoir,POINT (-122.246032280864 37.88421911958865)
1144,40,USL Reservoir,"East of Oakland, South of Moraga, alongside Redwood Rd.",523.0,,,,,,,,WSG,0.0,,OAK,AL,,E,UAST02,450.0,SUPPLY RESERVOIR,SRES,1536,464,IS,1926-01-01,,USL Reservoir,USL Reservoir (SRES),,N,N,N,U,Upper San Leandro Res,2.0,6100077.0,2104677.0,"Upper San Leandro Reservoir, Tunnel, and Dam",POINT (-122.0969237594855 37.76423734331248)
1146,1927,Columbian Temporary Tank 0.28 MG,5601 Oakport St.,0.0,,,,,,,,WSG,21.0,,OAK,AL,,,,0.0,DISTRIBUTION RESERVOIR,DRES,0,0,TRS,2003-10-01,,Columbian Temporary Tank 0.28 MG,Columbian Temporary Tank 0.28 MG (DRES),,N,N,,P,Columbian 0.28 MG,2.0,0.0,0.0,,POINT (165.9984561648176 -90)
1147,1956,Sleepy Hollow Reservoir,50 Tappan Ln,2087.0,,,,,,,,WSG,0.0,,OR,CC,,,,0.0,DISTRIBUTION RESERVOIR,DRES,0,0,IS,2006-11-02,,Sleepy Hollow Reservoir,Sleepy Hollow Reservoir (DRES),,N,N,,P,Sleepy Hollow,1.0,0.0,0.0,Sleepy Hollow Reservoir,POINT (165.9984561648176 -90)
1148,1966,Walnut Creek Clearwell,2201 Larkey Ln,0.0,,,,,,,,WSG,0.0,,WC,CC,,,,0.0,DISTRIBUTION RESERVOIR,DRES,0,0,IS,2005-08-26,,Walnut Creek Clearwell,Walnut Creek Clearwell (DRES),,N,N,,P,WC Clearwell,1.0,0.0,0.0,,POINT (165.9984561648176 -90)
1154,171,Road 24 Reservoir,3135 Hilltp Dr 400' W/o Moyers Rd,963.0,A1A,Road 24,W,,,,,WSG,0.0,,RCH,CC,,,SA56,168.0,DISTRIBUTION RESERVOIR,DRES,1473,542,IS,2005-12-08,,Road 24 Reservoir,Road 24 Reservoir (DRES),,N,N,N,P,Road 24,1.0,6035689.0,2183404.0,Road 24 Reservoir,POINT (-122.3249373702779 37.97717729757782)
1191,126,Lafayette Clearwell,Lafayette C,509.0,H1A,Leland,E,,,,,WSG,16.0,,LAF,CC,,,LP02,709.0,DISTRIBUTION RESERVOIR,DRES,1524,510,IS,1953-01-01,,Lafayette Clearwell,Lafayette Clearwell (DRES),,N,N,N,P,Lafayette CW,1.0,6088311.0,2150469.0,Lafayette WTP,POINT (-122.140396717207 37.8894186902529)
1212,760,Sunnyside Reservoir,1200' West of E/end of Orinda View Rd.,1934.0,D9C,Valley View,E,,,,,WSG,0.0,,OR,CC,,,OA50,644.0,DISTRIBUTION RESERVOIR,DRES,1515,518,IS,1992-07-09,,Sunnyside Reservoir,Sunnyside Reservoir (DRES),,N,N,N,P,Sunnyside,1.0,6078407.0,2160192.0,Sunnyside Reservoir,POINT (-122.1753144254237 37.91563499071264)
1244,143,Muir Reservoir,E/o La Casa Via,556.0,F3A,Danville,E,,,,,WSG,0.0,,WC,CC,,E,WA53,817.0,DISTRIBUTION RESERVOIR,DRES,1557,514,IS,1984-08-15,,Muir Reservoir,Muir Reservoir (DRES),,N,N,N,P,Muir,1.0,6120084.0,2154592.0,Muir Reservoir,POINT (-122.0305414849064 37.90221663692159)
1248,110,Glen Reservoir,1200' W/o end Monticello off Glen Rd,937.0,D5A,Bryant,E,,,,,WSG,0.0,,LAF,CC,,,OA39,564.0,DISTRIBUTION RESERVOIR,DRES,1530,514,IS,1949-01-01,,Glen Reservoir,Glen Reservoir (DRES),,N,N,N,P,Glen,1.0,6092835.0,2155522.0,Glen Reservoir,POINT (-122.1250258377494 37.90350996184826)
1198,124,Joaquin Miller Reservoir,Rubin Dr & Robinson Dr,788.0,B7A,Joaquin Miller,W,,,,,WSG,0.0,,OAK,AL,,,UA17,398.0,DISTRIBUTION RESERVOIR,DRES,1512,478,IS,2001-09-06,,Joaquin Miller Reservoir,Joaquin Miller Reservoir (DRES),,N,N,N,P,Joaquin Miller,2.0,6075588.0,2119797.0,Joaquin Miller Reservoir,POINT (-122.18256924633 37.80457813309025)
1200,155,Palo Seco Reservoir,E/S Skyline Bl 3600' N/o Joaquin Miller Rd,970.0,B11C,Palo Seco,W,,,,,WSG,0.0,,OAK,AL,,,UA59,498.0,DISTRIBUTION RESERVOIR,DRES,1515,480,IS,1957-01-01,,Palo Seco Reservoir,Palo Seco Reservoir (DRES),,N,N,N,P,Palo Seco,2.0,6077992.0,2121494.0,Palo Seco Reservoir,POINT (-122.1743544742025 37.80935616134741)
1201,88,Danville Reservoir,513 Highland Dr off W Prospect Av,594.0,F3A,Danville,E,,,,,WSG,0.0,,DAN,CC,,,WA36,808.0,DISTRIBUTION RESERVOIR,DRES,1563,480,IS,1961-01-01,,Danville Reservoir,Danville Reservoir (DRES),,N,N,N,P,Danville,1.0,6127112.0,2122138.0,Danville Reservoir,POINT (-122.0043790488685 37.81341315300282)
1251,94,Dos Osos Reservoir,8 Los Norrabos (S/o Dos Osos),967.0,D11B,Dos Osos,E,,,,,WSG,0.0,,OR,CC,,,OA54,659.0,DISTRIBUTION RESERVOIR,DRES,1506,506,IS,1998-01-07,,Dos Osos Reservoir,Dos Osos Reservoir (DRES),,N,N,N,P,Dos Osos,1.0,6068995.0,2147478.0,Dos Osos Tank,POINT (-122.2071326958991 37.88025811726409)
1253,104,Fay Hill Reservoir,Fay Hill Rd NE Moraga Rd & Rheem Blvd,993.0,D7F,Fay Hill,E,,,,,WSG,0.0,,MOR,CC,,,OA63,618.0,DISTRIBUTION RESERVOIR,DRES,1533,498,IS,1966-01-01,,Fay Hill Reservoir,Fay Hill Reservoir (DRES),,N,N,N,P,Fay Hill,1.0,6094647.0,2139957.0,Fay Hill Reservoir,POINT (-122.1178144590117 37.86085685484218)
1254,62,Berryman South Reservoir,7485 Claremont Ave,952.0,A2A,Berryman,W,,,,,WSG,0.0,,OAK,AL,,,SA41,188.0,DISTRIBUTION RESERVOIR,DRES,1497,500,IS,2006-11-10,,Berryman South Reservoir,Berryman South Reservoir (DRES),,N,N,N,P,Berryman-South,2.0,6059517.0,2141037.0,Berryman South Reservoir,POINT (-122.2395527282018 37.86209351125913)
1256,116,Gwin Reservoir,500' SW/o Grizzly Peak Blvd & Marlborough,591.0,A11A,Gwin,W,,,,,WSG,0.0,,OAK,AL,,,SA07,291.0,DISTRIBUTION RESERVOIR,DRES,1503,500,IS,1998-07-17,,Gwin Reservoir,Gwin Reservoir (DRES),,N,N,N,P,Gwin,2.0,6064427.0,2141207.0,Gwin Reservoir,POINT (-122.2225579938509 37.86280947823547)
1260,107,Fire Trail No. 2 Reservoir,N end Greenridge Rd,1902.0,C5C,Fire Trail,W,,,,,WSG,0.0,,CV,AL,,,UA48,477.0,DISTRIBUTION RESERVOIR,DRES,1551,448,IS,1979-01-01,,Fire Trail No. 2 Reservoir,Fire Trail No. 2 Reservoir (DRES),,N,N,N,P,Fire Trail No. 2,2.0,6114291.0,2088469.0,Fire Trail No 2 Reservoir,POINT (-122.0468311979809 37.72038628982929)
1261,38,Chabot Reservoir,End of Estudillo Ave.,522.0,,,,,,,,WSG,0.0,,SL,AL,,E,UAST01,350.0,SUPPLY RESERVOIR,SRES,1530,450,TRS,1990-01-01,,Chabot Reservoir,Chabot Reservoir (SRES),,N,N,N,U,Chabot Res,2.0,6092597.0,2092207.0,Chabot Reservoir and Dam,POINT (-122.1220495788074 37.72964283431536)
1263,63,Birch Reservoir,R/W E/O 1262 Stirling Dr,1758.0,A2C,Birch,W,,,,,WSG,0.0,,ROD,CC,,,SA51,213.0,DISTRIBUTION RESERVOIR,DRES,1497,560,IS,2003-08-21,,Birch Reservoir,Birch Reservoir (DRES),,N,N,N,P,Birch,1.0,6060507.0,2200837.0,Birch Reservoir,POINT (-122.2399727287087 38.02634011427231)
1289,170,Rilea Reservoir,R/W N/o End Rilea Way,1796.0,B3A,Piedmont,W,,,,,WSG,0.0,,OAK,AL,,,UA51,469.0,DISTRIBUTION RESERVOIR,DRES,1521,468,IS,2005-12-02,,Rilea Reservoir,Rilea Reservoir (DRES),,N,N,N,P,Rilea,2.0,6084479.0,2108446.0,Rilea Reservoir,POINT (-122.1511063485349 37.77384408719487)
1294,123,Jensen Reservoir,5494 Jensen Rd,964.0,C4B,Jensen,W,,,,,WSG,0.0,,CV,AL,,,UA21,468.0,DISTRIBUTION RESERVOIR,DRES,1554,442,IS,1955-01-01,,Jensen Reservoir,Jensen Reservoir (DRES),,N,N,N,P,Jensen,2.0,6116223.0,2082741.0,Jensen Reservoir,POINT (-122.0398267354105 37.70474493767281)
1316,136,Maloney Reservoir,R/W off Greenfield Cir.,968.0,A0A,Maloney,W,,,,,WSG,0.0,,PIN,CC,,,SA58,165.0,DISTRIBUTION RESERVOIR,DRES,1479,550,IS,1960-01-01,,Maloney Reservoir,Maloney Reservoir (DRES),,N,N,N,P,Maloney,1.0,6043327.0,2190897.0,Maloney Reservoir,POINT (-122.2989423964393 37.99815651551823)
1318,41,San Pablo Reservoir,San Pablo Dam Rd. NW/o Orinda,524.0,,,,,,,,WSG,0.0,,RCH,CC,,E,SAST01,172.0,SUPPLY RESERVOIR,SRES,1491,530,IS,1920-01-01,,San Pablo Reservoir,San Pablo Reservoir (SRES),,N,N,N,U,San Pablo Res,1.0,6053807.0,2170707.0,"San Pablo Reservoir, Tunnel, and Dam",POINT (-122.2612615525475 37.94326759192474)
1320,1601,Grayson Reservoir,R/W Reliez Val Rd 600' N/o Country Club Dr,701.0,H1A,Leland,E,,,,,WSG,0.0,,PH,CC,,W,WA54,792.0,DISTRIBUTION RESERVOIR,DRES,1536,532,IS,1999-12-13,,Grayson Reservoir,Grayson Reservoir (DRES),,N,N,,P,Grayson,1.0,6099088.0,2172968.0,Grayson Reservoir,POINT (-122.1043922447006 37.95170972488002)
1353,37,Camanche Reservoir,"End of McIntire Rd. at Mokelumne R., 4 miles E of Clements off Hwy 12",105.0,,,,,,,,WSG,0.0,,CLE,SJ,,E,XP02,0.0,SUPPLY RESERVOIR,SRES,0,0,IS,1964-01-01,,Camanche Reservoir,Camanche Reservoir (SRES),,N,N,N,U,Camanche Res,1.0,6411567.0,2268857.0,Camanche Reservoir and Dam,POINT (-121.022501420137 38.22476356060422)
1301,1695,Wiedemann No. 1 Reservoir,Unknown,736.0,F11A,Wiedemann,E,,,,,WSG,0.0,,SR,CC,,,WA24,860.0,DISTRIBUTION RESERVOIR,DRES,1569,454,TRS,2007-09-19,,Wiedemann No. 1 Reservoir,Wiedemann No. 1 Reservoir (DRES),,N,N,,P,Wiedemann No. 1,1.0,6131067.0,2096147.0,Wiedemann No 1 Reservoir,POINT (-121.9892585488658 37.74221627167414)
1303,1929,Superior Temporary Tank 0.41 MG,R/W E/O 1262 Stirling Dr,0.0,,,,,,,,WSG,21.0,,ROD,AL,,,,0.0,DISTRIBUTION RESERVOIR,DRES,0,0,TRS,2003-10-01,,Superior Temporary Tank 0.41 MG,Superior Temporary Tank 0.41 MG (DRES),,N,N,,P,Superior 0.41 MG,2.0,0.0,0.0,,POINT (165.9984561648176 -90)
1304,1928,Columbian Temporary Tank 0.13 MG,5601 Oakport St.,0.0,,,,,,,,WSG,21.0,,OAK,AL,,,,0.0,DISTRIBUTION RESERVOIR,DRES,0,0,TRS,2003-10-01,,Columbian Temporary Tank 0.13 MG,Columbian Temporary Tank 0.13 MG (DRES),,N,N,,P,Columbian 0.13 MG,2.0,0.0,0.0,,POINT (165.9984561648176 -90)
1314,48,Argyle No. 1 Reservoir,N/o end Andrew Way at Argyle Rd,915.0,A2E,Argyle,W,,,,,WSG,0.0,,ELS,CC,,,SA14,217.0,DISTRIBUTION RESERVOIR,DRES,1482,544,IS,2007-06-08,,Argyle No. 1 Reservoir,Argyle No. 1 Reservoir (DRES),,N,N,N,P,Argyle No. 1,1.0,6045113.0,2185683.0,Argyle No 1 Reservoir,POINT (-122.292399099885 37.98393453058505)
