block_id,node id
20746,161548
20749,20141
20761,165959
20762,165864
20763,68968
20764,66149
20765,150330
20766,67846
20767,148241
20768,70918
20769,166732
20770,67463
20771,148404
20772,168535
20773,67413
20774,150997
20775,166234
20776,70249
20777,144053
20778,67095
20779,166773
20790,55164
20791,56262
20792,62347
20793,64614
20794,58008
20795,60091
20796,69521
20797,174231
20798,178174
20799,170622
20800,2576
20801,3362
20802,25390
20803,28953
20804,2770
20805,6874
20809,53708
20810,64615
20815,31826
20816,51770
20820,59569
20826,62427
20841,17947
20842,20316
20843,20642
20844,10715
20845,12042
20846,10715
20847,20945
20848,66133
20849,69222
20850,70646
20851,93109
20852,68126
20853,92464
20854,68235
20855,98156
20856,30068
20860,180545
20864,14367
20865,14870
20868,55668
20874,53286
20875,53286
20876,54649
20877,72370
20878,168454
20879,69989
20880,157416
20881,156083
20882,147780
20884,145590
20885,149711
20886,149702
20887,11576
20888,10974
20889,12131
20897,60468
20902,70410
20903,68039
20904,65379
20905,67648
20916,12535
20917,17082
20922,157577
20924,145540
20925,167054
20926,168420
20927,165427
20928,167168
20929,147836
20931,150813
20932,164630
20933,167802
20934,168290
20947,169982
20951,51127
20952,110426
20977,65818
20980,151212
20982,97054
20983,93496
20984,50778
20985,66304
20986,156617
20995,42849
20996,40696
20999,121916
21000,152161
21001,106630
21002,106630
21003,95459
21004,86446
21005,120002
21006,121772
21010,75524
21011,113356
21012,107361
21013,107361
21014,79547
21015,108358
21025,42177
21026,42177
21028,166256
21029,28621
21030,28543
21031,24274
21032,25930
21033,24430
21034,166194
21035,27493
21036,27588
21039,23250
21041,23815
21042,24582
21043,27211
21044,146850
21054,99428
21055,98617
21056,102071
21062,19613
21063,49340
21064,33035
21065,98560
21066,105243
21067,143788
21070,22220
21071,62404
21072,70418
21073,107510
21074,107510
21075,80964
21076,80686
21077,60402
21078,105417
21079,95536
21080,73802
21081,54581
21082,62404
21083,74117
21084,37504
21085,44990
21086,39528
21087,33654
21088,51250
21089,51022
21109,17175
21110,93731
21111,67127
21120,113387
21121,17307
21122,22248
21123,22248
21124,16679
21125,17196
21126,17196
21127,12665
21128,21400
21129,11606
21130,21376
21131,16034
21132,16116
21133,77610
21134,80511
21136,80939
21137,37413
21138,41875
21145,61854
21146,72281
21147,53371
21148,148099
21149,57590
21164,104256
21165,107043
21178,168279
21179,17046
21200,172225
21201,136889
21218,100525
21221,100217
21222,86646
21225,101390
21226,107968
21227,79933
21228,86914
21229,91775
21230,95322
21231,104404
21232,110695
21235,88361
21236,80755
21237,97706
21239,110413
21240,79712
21241,103338
21242,91541
21243,76776
21244,103911
21245,81089
21246,107198
21247,107198
21250,96525
21251,76532
21252,79700
21253,73943
21254,92712
21255,92333
21256,69637
21257,58988
21263,41533
21270,172320
21271,174985
21273,16630
21274,119762
21275,116822
21279,55463
21280,54565
21282,72180
21283,72180
21284,55936
21287,64650
21308,11406
21325,11985
21326,11985
21335,67715
21336,70498
21337,67626
21339,75584
21340,149041
21341,164578
21342,148532
21343,150060
21344,165401
21345,165787
21346,156187
21348,29025
21349,100335
21350,79852
21351,74284
21352,180278
21353,86395
21356,82466
21361,32527
21362,33056
21363,49124
21370,31986
21371,29792
21373,29764
21376,51642
21378,43996
21379,34765
21390,141664
21391,142145
21392,142743
21400,73260
21401,85584
21402,93413
21403,109343
21404,109343
21405,76976
21406,107004
21407,84827
21408,108662
21410,163958
21411,163874
21412,34201
21413,169706
21421,68026
21422,68458
21423,69150
21429,162010
21438,50555
21439,31461
21447,49726
21448,30264
21449,80311
21450,80311
21451,72638
21452,151853
21453,107530
21454,72638
21455,153160
21456,72595
21457,109604
21458,72932
21459,74408
21460,73288
21461,96900
21462,86828
21463,102536
21464,83587
21465,88617
21466,83544
21467,7319
21468,149175
21469,162320
21470,154715
21471,99063
21472,165679
21473,150487
21474,167231
21476,140987
21477,154759
21479,162130
21480,53413
21481,61029
21482,62198
21483,81513
21484,109089
21485,11403
21486,65806
21498,39320
21500,168573
21503,72431
21504,72144
21505,59339
21506,60936
21507,161436
21508,162383
21511,10902
21512,17850
21514,44966
21527,32813
21528,35420
21529,48974
21530,48379
21531,42386
21532,47321
21534,47994
21535,49780
21536,49780
21537,31492
21544,107887
21545,111558
21548,100985
21549,106919
21550,73582
21551,95144
21552,93960
21553,109162
21554,88127
21555,107108
21562,14735
21563,16282
21568,21518
21569,21324
21570,18442
21575,17240
21576,20332
21577,11671
21585,13083
21589,103147
21593,69216
21594,53471
21595,61994
21596,58685
21597,72473
21598,57831
21599,61370
21600,59113
21601,68473
21602,55393
21603,55875
21604,70675
21614,138621
21615,135010
21616,64850
21617,92379
21618,91977
21619,72544
21620,15396
21621,11379
21631,177017
21633,41224
21634,32548
21674,73813
21675,105177
21678,7388
21679,4883
21680,7296
21681,2838
21688,76048
21689,98683
21702,90965
21703,73388
21706,107689
21709,148321
21710,166334
21714,158734
21715,167871
21716,152409
21717,167539
21718,153333
21719,65010
21720,65141
21721,67084
21722,71865
21723,68502
21724,70935
21726,105633
21733,80627
21734,81320
21735,112355
21737,87216
21741,17468
21742,59372
21743,171546
21744,172039
21752,39481
21753,36870
21754,57594
21755,70904
21756,62751
21757,63255
21758,37679
21759,50168
21760,30236
21761,39878
21762,44723
21764,44724
21765,29265
21766,29487
21767,29054
21768,48293
21769,170606
21775,67038
21776,56077
21777,57818
21778,55675
21779,57369
21780,55674
21781,56070
21782,61963
21783,53684
21784,56071
21803,72557
21804,150745
21805,163675
21806,166459
21808,165878
21809,63576
21810,59300
21812,71954
21813,54121
21814,71447
21815,61949
21816,59673
21817,54389
21818,65262
21819,67983
21820,61405
21821,63014
21827,104221
21828,95810
21829,98891
21830,104443
21831,100862
21843,169850
21844,179192
21847,107586
21848,112374
21852,10952
21854,22347
21858,19491
21859,19758
21875,107930
21877,106871
21893,52711
21894,69360
21895,60296
21896,53784
21899,22490
21900,15591
21901,19628
21903,157738
21904,163454
21905,156194
21906,17044
21909,89302
21910,77167
21911,105888
21912,77142
21913,102830
21915,102830
21916,80654
21917,113925
21918,73471
21922,143950
21925,155205
21926,154075
21927,78154
21928,150862
21929,164579
21930,106622
21931,82292
21936,52907
21938,93720
21939,61691
21941,97703
21944,136380
21948,51219
21949,35974
21951,42729
21952,51256
21954,17126
21955,162564
21956,174988
21957,167474
21958,157299
21959,168699
21960,132730
21961,14447
21962,136431
21963,14203
21964,137412
21965,134875
21966,11868
21967,75593
21968,141374
21969,71757
21970,68441
21971,90750
21974,32373
21977,50306
21983,50295
21984,29386
21985,46634
21986,45515
21988,85583
21989,73946
21990,114781
21991,101812
21992,78435
21993,80278
21997,161198
22001,22747
22011,175520
22012,173158
22013,174566
22014,172402
22016,177228
22017,177591
22020,168075
22021,167229
22022,159803
22023,10040
22024,12964
22025,11727
22026,10040
22040,14788
22041,160898
22046,152530
22047,146267
22056,171447
22057,32711
22058,31729
22065,16502
22066,164145
22067,17668
22071,26878
22080,173582
22084,64158
22085,55768
22086,61101
22087,57207
22088,55694
22089,44681
22090,178067
22091,176311
22092,50632
22093,50632
22094,177305
22095,68456
22096,94924
22097,65874
22099,173779
22104,76626
22105,111581
22128,173833
22131,174740
22132,81443
22133,39323
22134,142354
22135,141422
22136,143818
22137,143254
22138,141877
22139,141904
22140,51257
22145,178951
22159,103965
22160,74239
22163,111786
22164,101693
22165,53849
22182,30650
22230,32270
22231,49243
22256,33103
22257,30561
22258,43498
22259,34961
22260,32551
22278,169845
22279,134498
22282,61582
22283,55147
22284,62977
22285,66271
22293,64146
22294,63452
22295,143727
22296,141518
22297,141128
22299,31610
22300,53076
22301,40457
22302,33562
22303,50385
22304,46637
22305,35124
22306,46189
22307,21655
22308,15210
22310,64430
22311,52976
22313,173426
22315,9941
22316,22656
22320,69192
22321,66815
22322,66815
22328,129708
22329,180091
22336,45485
22339,10286
22341,110350
22342,108273
22343,93543
22344,111662
22357,142041
22358,69165
22359,58649
22360,65851
22361,65727
22387,138680
22388,137448
22389,39480
22393,174124
22394,176817
22395,169004
22400,145335
22401,165390
22402,147633
22403,148737
22409,103468
22411,23597
22414,66472
22415,72397
22416,58942
22417,71832
22418,71166
22421,61696
22422,63014
22423,61696
22424,8189
22425,22842
22426,52718
22427,61169
22431,45461
22432,99813
22437,68802
22438,61599
22450,133919
22451,138610
22455,74161
22456,72846
22457,82682
22464,77264
22468,77264
22469,109364
22470,39289
22472,14740
22473,134778
22477,50278
22478,50660
22481,52389
22510,14979
22511,15387
22512,15031
22519,11047
22520,170460
22523,79343
22524,48786
22525,30558
22526,113761
22527,99355
22528,40790
22565,169459
22571,110024
22573,110438
22574,85490
22575,109084
22576,84736
22577,101892
22591,41686
22592,34551
22594,31150
22604,21944
22605,22542
22606,29786
22612,107682
22613,99296
22614,93375
22615,74083
22616,111600
22619,55620
22620,71167
22628,53750
22629,54881
22630,53453
22631,62393
22653,11945
22654,22461
22657,13717
22658,19584
22679,141752
22680,141085
22681,142030
22682,143882
22684,36316
22704,35009
22705,102553
22706,103032
22707,1687
22708,611
22710,1628
22714,1337
22718,49224
22719,45427
22720,39084
22721,50393
22722,52039
22724,34079
22725,40499
22726,1030
22727,31663
22728,44377
22729,1549
22730,1794
22731,45236
22733,961
22738,35699
22741,48188
22742,796
22743,796
22744,701
22745,1845
22747,160273
22748,29964
22749,32915
22750,1588
22751,60827
22752,31115
22753,50621
22754,30352
22755,48522
22756,40887
22757,44044
22758,32324
22759,52417
22769,31877
22779,65075
22781,19404
22782,15250
22783,15250
22784,54550
22797,18182
22802,79693
22803,156278
22807,172987
22809,101010
22819,29513
22820,165618
22821,168035
22822,152055
22823,162623
22825,95396
22826,96290
22827,106804
22828,82989
22829,90621
22830,74950
22833,12861
22838,16585
22842,13556
22843,21985
22844,19934
22845,14387
22846,11674
22847,11674
22853,31558
22855,68335
22867,33306
22868,173371
22869,73258
22879,69873
22880,67502
22881,71745
22891,151670
22892,164601
22893,94571
22894,151690
22895,92651
22896,110619
22897,164689
22902,45287
22903,45286
22907,154580
22908,164049
22909,155606
22910,164049
22911,167026
22912,154002
22914,81105
22915,110907
22916,89677
22917,110541
22918,94395
22919,98845
22920,85041
22921,74964
22922,95260
22923,96494
22924,78953
22925,106569
22926,113301
22927,78599
22928,110069
22929,81474
22930,97475
22931,82779
22932,98264
22933,109572
22934,109265
22966,56256
22970,70927
22971,52883
22976,136203
22977,179926
22978,137704
22982,157708
22983,168684
22984,163013
22985,163503
22987,33011
22988,141128
22990,141014
22991,143598
22992,142391
22993,178642
22995,141496
22996,172286
22997,171550
22999,177052
23000,59518
23001,170489
23002,34119
23003,175049
23013,163181
23014,69538
23015,50295
23016,41257
23023,66011
23025,50565
23026,30475
23027,41087
23029,2959
23032,70804
23033,141297
23034,141298
23035,70230
23038,173815
23039,18452
23042,31041
23043,62736
23044,62666
23045,70842
23046,69073
23047,53829
23048,68754
23049,60131
23050,54248
23051,63838
23052,69469
23053,70049
23054,72202
23060,155730
23062,147889
23074,31881
23075,42502
23077,47277
23078,32646
23079,47361
23080,47361
23081,54681
23082,41417
23084,177052
23085,169688
23094,165523
23095,166667
23105,94329
23114,5067
23115,9247
23138,37704
23143,157663
23146,159939
23162,46312
23164,173369
23165,179176
23166,171963
23168,140873
23171,2100
23175,20677
23176,92308
23177,20025
23178,167508
23179,150243
23181,17132
23182,16501
23183,15134
23184,18270
23185,19171
23187,20025
23188,4826
23189,155209
23190,158658
23191,161624
23192,162500
23193,155209
23201,83648
23202,90767
23206,18815
23208,138227
23213,167788
23214,11222
23215,10670
23216,11114
23221,22444
23222,170751
23223,169602
23224,169603
23225,31150
23226,52109
23227,22744
23229,60420
23230,72260
23231,54990
23232,63527
23233,63527
23234,49564
23235,35226
23236,39780
23237,39878
23238,43164
23245,150115
23246,163838
23247,155557
23248,157659
23249,147829
23250,159329
23251,153266
23252,163994
23253,160112
23254,64981
23255,88490
23256,91723
23261,168237
23262,160180
23263,68894
23264,68762
23287,55662
23293,69132
23294,71852
23295,121200
23296,117174
23298,63793
23299,63593
23308,105374
23309,12961
23310,11198
23314,88544
23315,91668
23316,79127
23318,106188
23319,109976
23332,55763
23333,53501
23342,47344
23349,125162
23350,128539
23351,125162
23353,62942
23354,72111
23355,57880
23356,62318
23357,62527
23358,62442
23359,57586
23360,67105
23361,71133
23362,61808
23364,71215
23365,61934
23366,52310
23367,38582
23375,177885
23383,18234
23384,176543
23388,32319
23389,52092
23390,49937
23391,50954
23398,104208
23399,103735
23400,106267
23401,106267
23402,181455
23403,95251
23405,71245
23406,61837
23407,53217
23408,66966
23409,53678
23411,158345
23412,163638
23413,148385
23414,148386
23415,167518
23416,166414
23417,59903
23419,161246
23420,57321
23421,61623
23422,153437
23423,168615
23426,167999
23427,146044
23428,166106
23429,153580
23430,162774
23431,153385
23432,53007
23433,161691
23434,150623
23435,66809
23436,154169
23437,167800
23438,64949
23439,58739
23440,55505
23443,64443
23447,134833
23448,137962
23449,135284
23450,170363
23451,50906
23454,56157
23455,58738
23457,56813
23458,138137
23459,51576
23460,29842
23461,113384
23473,20441
23477,12994
23478,179582
23479,11551
23480,11551
23481,51853
23483,60651
23485,54017
23491,61242
23492,63833
23493,54724
23494,64162
23495,68280
23496,69915
23497,59595
23498,59595
23506,138372
23507,132921
23509,75367
23510,107766
23511,87125
23512,113887
23513,113234
23514,76807
23515,65317
23516,70703
23518,171907
23535,29347
23536,34086
23537,29850
23546,153328
23547,146984
23548,13270
23549,14221
23550,22496
23559,172337
23561,66752
23564,157214
23565,151351
23566,166694
23567,154410
23569,164816
23570,157736
23571,13827
23572,16417
23573,14456
23574,180148
23575,14450
23576,166042
23577,166042
23578,16282
23579,21562
23582,165400
23583,148052
23588,17311
23589,18760
23594,140344
23596,117086
23598,146202
23599,165667
23600,165991
23601,154179
23608,70212
23609,54424
23610,55246
23611,54122
23612,66448
23615,53529
23616,61679
23617,55784
23618,109982
23619,107550
23620,83919
23621,72369
23622,62979
23623,178119
23625,45879
23626,32827
23627,31087
23628,34353
23637,39268
23639,24833
23645,114438
23646,114454
23671,13125
23674,22569
23675,22346
23682,44935
23683,51592
23684,50864
23685,41184
23687,39515
23690,30874
23691,39120
23692,29324
23693,36678
23694,38535
23695,31315
23696,50350
23697,46462
23698,51167
23699,49773
23700,32832
23701,168035
23711,47431
23712,29151
23713,40125
23732,72565
23735,63778
23737,152782
23738,166838
23739,22571
23740,13422
23741,18868
23742,17153
23743,18816
23744,15004
23745,17112
23748,145396
23749,15103
23750,16226
23752,97100
23753,168367
23756,101327
23757,106985
23760,32585
23761,49971
23762,39481
23763,107681
23764,100693
23765,49315
23766,41187
23767,30600
23769,78018
23772,26154
23773,23369
23774,32270
23793,90131
23805,136673
23806,135972
23818,163292
23819,64173
23820,53948
23822,56049
23823,13186
23824,13343
23826,12633
23827,105346
23828,70374
23830,65566
23833,97878
23834,101377
23835,104738
23864,69486
23876,77560
23904,160605
23907,95089
23908,79056
23909,98238
23911,96127
23912,42295
23913,51229
23914,89597
23915,89466
23935,46035
23936,32987
23937,32569
23938,39150
23940,27377
23941,103223
23948,99207
23949,96627
23951,97413
23952,104241
23953,67542
23954,69102
23955,165934
23956,146607
23957,32350
23958,32350
23959,32155
23960,30139
23961,45961
23962,79779
23963,81273
23964,111466
23965,86860
23966,100405
23967,100405
23968,87227
23969,95773
23970,100172
23972,100770
23973,166379
23974,168756
23979,48788
23981,179125
23983,163091
23984,163273
24006,5639
24007,2395
24010,161472
24011,160143
24014,160143
24015,159224
24017,145379
24018,147401
24019,158425
24020,146698
24022,156153
24023,166483
24025,164921
24033,167909
24034,145694
24035,163104
24036,67975
24037,66957
24038,66957
24042,156669
24043,166421
24044,160351
24045,159083
24046,149796
24047,154230
24048,167536
24049,155734
24058,177343
24059,170673
24060,58995
24061,62492
24062,111492
24063,106881
24065,65595
24097,7525
24101,134958
24102,139406
24107,152720
24108,155741
24109,145992
24110,158165
24111,152345
24112,165331
24117,165926
24118,147263
24119,164699
24120,168148
24121,160151
24122,159418
24125,60193
24128,29222
24131,156947
24132,145993
24133,162921
24135,153519
24136,156566
24137,162058
24138,162058
24139,149120
24140,163985
24141,162016
24142,168403
24143,165115
24144,168403
24145,165115
24146,168458
24147,143830
24148,124910
24160,137869
24161,137665
24162,136727
24163,54355
24164,135051
24165,21010
24167,167854
24168,72257
24169,61243
24170,67835
24173,71070
24177,102928
24178,92788
24179,73552
24180,104126
24181,80888
24182,95271
24184,81564
24185,153750
24186,147155
24187,168774
24188,154077
24189,167063
24190,164867
24191,149003
24192,152584
24193,146100
24194,165949
24195,9398
24196,157209
24198,66332
24200,68888
24204,67210
24206,59722
24207,59776
24208,60231
24209,72153
24210,59711
24214,55364
24215,56078
24216,72089
24217,72509
24238,15703
24239,12330
24240,54090
24241,70955
24242,71713
24243,69710
24244,56085
24245,66514
24246,54210
24247,54054
24250,117895
24257,167868
24262,103459
24263,82272
24264,82272
24272,92156
24273,81342
24275,83377
24276,96117
24277,99817
24278,77929
24279,79338
24280,81659
24285,27324
24286,24321
24298,91823
24302,109813
24306,103838
24307,88207
24308,94395
24309,77340
24310,111460
24311,110008
24312,81328
24315,96394
24316,87990
24319,89531
24321,83811
24323,73726
24325,107726
24326,78120
24327,103867
24328,105753
24329,89454
24338,34085
24339,51443
24341,159926
24343,108975
24344,76695
24345,110831
24346,74237
24347,152167
24348,158421
24360,61048
24361,9837
24362,55033
24365,91212
24369,1291
24370,4260
24374,159789
24375,77092
24376,77140
24377,90409
24378,93162
24379,93162
24380,113762
24381,107305
24382,107065
24383,76917
24384,113377
24390,103933
24391,78493
24392,85236
24393,87191
24394,83924
24395,76491
24404,170092
24405,178933
24406,168914
24407,103064
24408,107662
24409,88407
24410,83909
24411,168913
24415,165831
24416,164905
24426,36025
24440,181215
24450,170621
24456,174368
24457,86367
24458,87106
24459,137899
24460,137467
24461,137034
24464,123889
24465,124426
24467,59287
24468,62896
24473,54100
24477,19164
24480,30329
24481,46711
24485,32269
24487,32594
24533,118468
24547,51697
24548,89585
24549,148191
24550,160050
24551,165805
24552,168597
24553,152401
24554,153153
24556,69510
24557,109417
24558,92160
24559,105620
24560,102819
24561,76866
24562,96540
24563,110787
24564,80955
24565,80955
24566,100333
24567,100333
24568,102447
24569,107755
24570,81704
24571,107755
24572,89912
24573,143128
24574,140924
24575,93762
24576,144014
24577,140917
24578,143984
24585,62790
24587,80335
24588,91361
24589,84141
24591,81245
24592,97913
24593,79818
24594,97268
24595,76487
24596,110919
24597,106804
24598,101229
24599,96290
24600,81833
24601,78450
24602,77580
24604,37004
24605,51341
24618,87563
24619,88326
24622,145604
24627,140975
24637,38291
24650,162158
24651,162158
24652,166744
24656,61269
24657,71930
24667,93723
24672,144043
24673,144044
24678,152679
24679,16510
24680,16510
24681,19584
24682,19723
24683,19723
24684,39971
24686,48576
24693,54185
24694,56484
24696,24862
24697,25713
24701,33006
24702,43854
24703,36076
24704,48563
24708,17607
24709,18490
24712,15707
24713,61196
24714,63874
24715,13657
24716,30219
24717,31304
24718,48383
24719,48383
24720,32450
24721,29365
24740,99759
24741,107355
24748,14792
24749,170676
24752,174873
24756,66411
24758,13097
24766,157994
24767,159193
24768,148467
24770,153831
24771,154377
24783,39975
24787,33310
24788,39110
24789,51658
24790,42086
24793,135012
24794,138618
24803,19540
24804,40155
24805,40155
24812,99948
24813,93875
24820,21336
24821,19524
24822,13976
24823,31509
24824,31509
24825,42470
24826,33017
24827,39075
24828,40171
24834,48620
24852,2511
24853,3025
24861,45879
24862,30202
24863,34353
24864,48140
24867,100910
24868,109591
24869,111880
24870,99485
24871,98494
24878,47142
24879,49124
24884,22199
24885,20472
24887,9951
24888,10712
24889,15557
24905,102447
24906,107217
24907,78346
24908,31996
24909,115704
24914,68489
24915,69621
24916,66194
24917,164227
24918,61368
24919,61431
24920,72012
24921,53753
24922,57023
24923,59467
24924,72118
24925,62374
24926,69168
24929,106314
24930,95199
24933,96817
24934,109592
24935,85069
24938,176980
24939,177668
24940,179155
24946,24841
24950,24446
24951,23656
24952,27095
24969,58286
24970,99052
24978,15406
24980,7982
24986,7051
24992,72257
24994,53853
24995,60190
24996,61313
24997,55743
24999,58883
25000,57385
25001,9461
25002,4635
25015,158558
25016,47022
25025,168084
25026,151477
25030,11554
25031,14997
25032,22795
25033,29538
25043,81526
25045,162198
25048,71507
25049,161102
25051,147785
25052,70771
25053,65573
25054,167837
25055,62804
25056,69439
25057,151213
25058,70126
25059,66871
25062,175353
25066,49506
25067,29288
25077,109222
25108,161619
25109,166741
25111,161739
25112,161739
25117,90663
25118,90663
25119,98271
25120,143751
25121,141683
25122,141249
25123,65655
25124,70543
25125,68789
25126,65166
25127,66245
25128,66738
25129,71962
25130,16225
25132,160666
25133,153318
25134,160816
25137,142166
25138,142166
25140,73480
25142,136444
25143,138332
25144,45343
25145,37678
25146,76258
25150,167437
25151,164963
25154,64726
25155,65020
25157,166022
25158,150044
25161,68129
25164,79268
25165,107165
25168,91444
25169,81557
25170,14913
25172,94943
25173,104772
25174,88687
25175,89747
25176,117846
25177,117019
25190,111217
25191,107708
25199,48614
25200,40531
25201,51716
25202,33746
25203,59138
25217,55453
25218,63607
25219,66937
25222,64763
25223,66164
25231,13913
25232,19212
25236,62266
25250,173012
25256,38212
25257,39802
25259,41280
25263,116777
25264,116475
25266,6487
25267,37183
25268,34785
25275,63116
25285,30430
25286,37919
25289,47679
25301,126821
25315,125530
25316,35020
25317,35714
25318,41103
25319,42823
25320,37103
25321,35405
25323,100138
25324,113755
25325,136170
25326,134654
25329,102831
25330,90840
25331,108366
25332,80009
25333,100279
25334,101623
25335,76973
25336,87411
25338,87541
25339,64930
25340,65023
25352,122200
25353,132625
25356,111000
25357,85134
25369,30128
25370,170436
25371,18371
25372,173225
25376,7675
25384,50643
25385,29287
25386,109428
25387,90474
25388,89569
25389,89569
25393,19359
25394,169365
25396,27280
25399,1136
25403,26001
25404,4196
25445,50695
25450,104429
25483,71843
25494,67983
25495,58646
25498,31216
25503,125836
25504,134570
25514,59758
25515,68759
25516,54595
25517,68724
25519,72251
25528,161208
25529,149981
25530,161508
25531,70077
25557,111286
25558,108299
25559,89061
25560,76294
25561,78569
25562,73495
25564,80320
25565,114599
25566,81867
25567,78841
25575,91915
25576,168137
25577,157985
25578,168655
25579,166419
25580,164300
25581,95528
25596,152789
25599,163143
25600,154572
25601,168678
25605,91260
25607,113233
25608,106262
25609,75974
25612,146532
25613,146604
25614,72308
25615,53575
25616,65973
25617,57865
25618,63108
25619,54901
25620,62606
25621,62183
25622,68042
25623,68509
25624,54666
25625,65640
25626,72359
25627,61113
25628,54497
25629,63974
25630,71998
25631,53498
25632,109286
25634,148032
25635,147188
25636,90138
25644,42567
25645,52397
25650,179330
25652,34262
25656,78362
25658,111733
25659,103971
25660,98077
25663,95732
25664,160234
25666,29588
25667,29218
25668,48965
25669,48664
25670,48965
25671,29204
25672,46113
25673,50014
25674,50809
25675,140957
25676,141023
25681,155691
25682,149231
25683,157178
25684,19941
25685,14121
25686,10605
25695,83097
25696,114567
25697,105245
25698,142739
25699,100983
25700,143649
25701,143649
25702,96200
25703,92446
25704,90793
25705,105809
25706,92792
25709,106772
25710,90793
25711,82231
25713,92793
25714,92548
25715,76938
25716,77384
25717,110955
25718,73739
25719,78399
25720,90884
25721,100333
25723,80355
25727,82116
25730,82899
25731,108815
25732,100981
25734,89771
25735,107328
25736,161178
25737,158380
25738,147954
25739,166177
25740,168201
25741,113510
25743,114772
25744,150379
25745,146281
25746,160608
25747,167308
25758,50054
25759,47654
25760,41298
25761,45493
25762,41094
25763,43662
25764,47847
25766,42619
25767,47041
25770,64789
25771,111493
25772,111788
25773,95542
25783,67331
25787,68035
25790,64744
25793,68585
25794,64789
25801,91268
25803,42603
25810,113641
25811,74975
25812,96595
25814,113398
25815,94503
25816,104724
25817,104377
25818,95446
25819,90536
25820,75737
25821,77543
25822,79314
25823,89767
25824,168589
25825,167747
25826,145909
25827,167028
25828,8275
25829,2644
25830,4285
25831,7114
25832,5585
25833,5186
25838,69515
25840,136613
25841,62010
25846,80592
25847,77059
25848,75911
25849,111254
25851,94790
25852,88606
25853,76911
25854,76911
25855,111620
25856,103951
25858,105552
25860,7287
25863,131603
25864,128529
25865,124753
25867,129669
25868,127867
25875,38427
25876,47477
25877,39253
25878,43142
25879,166429
25880,154818
25881,31533
25882,139011
25883,141920
25884,142959
25885,141946
25886,139273
25887,140640
25888,141553
25889,143117
25890,142314
25891,143867
25892,91454
25893,84404
25894,76708
25895,111326
25896,110294
25897,106001
25905,94158
25906,108798
25912,87787
25913,91457
25914,88679
25917,143023
25918,141011
25919,31641
25920,124632
25921,122655
25922,123248
25923,125435
25924,21742
25929,11646
25930,13791
25931,100138
25932,22423
25934,81337
25935,16209
25954,92589
25955,94297
25956,92137
25957,92509
25960,66783
25961,93152
25962,141308
25963,97834
25964,106142
25968,85072
25969,110909
25970,105590
25971,105590
25972,29705
25978,11856
25979,149047
25981,164633
25986,93658
25987,146959
25988,48197
25991,160886
25992,147565
25993,3924
25994,4764
25999,83179
26002,36609
26003,40671
26007,17342
26013,104777
26015,81830
26016,95556
26017,81830
26018,80610
26023,130435
26025,123334
26032,45099
26033,11420
26034,12654
26035,12131
26036,20100
26037,43097
26038,41251
26039,34789
26040,21956
26041,45746
26048,143406
26056,166340
26057,162928
26060,36143
26065,68511
26086,158597
26087,158597
26090,114026
26091,114026
26093,79690
26098,18526
26099,50965
26100,102303
26104,104950
26105,79232
26109,88687
26110,54449
26111,57387
26112,53792
26113,56496
26114,55554
26115,55554
26116,53093
26117,53798
26120,68141
26121,63524
26122,54722
26123,68200
26124,53798
26129,78346
26130,73639
26131,112805
26132,79255
26133,95274
26134,84216
26137,72768
26138,103456
26139,78122
26140,113964
26141,76817
26142,110162
26145,71226
26146,61983
26148,52811
26149,67525
26150,55230
26151,111091
26152,81481
26153,86868
26154,101992
26155,53800
26157,59630
26158,76754
26159,110560
26160,106512
26161,62692
26163,60510
26165,146107
26166,106251
26167,55600
26168,58637
26169,62733
26170,59908
26171,53959
26172,59910
26173,65851
26174,62250
26175,65814
26176,57599
26178,58773
26179,58774
26180,64353
26181,71550
26182,55401
26184,41998
26185,40062
26186,42380
26187,105250
26190,52509
26193,29633
26195,50722
26196,49125
26197,32260
26198,51625
26199,42031
26200,44389
26201,35981
26209,31100
26210,31100
26215,45842
26217,39476
26220,37061
26222,37062
26223,58822
26224,58667
26249,40297
26250,42725
26251,41285
26277,41219
26288,38059
26289,39939
26290,30475
26309,20122
26324,108493
26325,77887
26326,152468
26335,77707
26336,77707
26337,83801
26338,83801
26339,163378
26340,157205
26341,151342
26342,148810
26343,164961
26344,144747
26345,155376
26346,155376
26347,149928
26348,61286
26351,167122
26352,145315
26353,166565
26354,167071
26357,167122
26358,167981
26359,167420
26360,167420
26361,165716
26362,118766
26363,116599
26365,37881
26366,43732
26368,43733
26369,39392
26370,42962
26371,47209
26372,43422
26373,43318
26374,34173
26375,37645
26377,46004
26378,36454
26379,47333
26381,170113
26382,171792
26383,149772
26385,63800
26387,117498
26388,112588
26389,31806
26390,40805
26391,30732
26392,32033
26393,33099
26395,16947
26396,38303
26397,1684
26399,150487
26400,888
26401,113672
26404,141805
26405,143162
26407,142084
26408,143295
26410,67028
26430,83573
26431,85699
26432,163503
26435,145320
26436,145761
26438,165897
26439,156195
26441,20579
26442,14465
26443,16508
26444,17015
26457,103545
26460,100035
26466,28719
26467,26110
26473,101950
26474,23108
26475,24598
26476,107723
26477,74312
26485,69966
26532,96941
26533,77725
26544,96023
26563,111217
26564,111239
26571,76646
26572,81305
26575,79034
26576,113231
26577,79035
26578,110067
26579,165401
26583,78591
26584,108118
26601,44005
26602,32457
26603,51334
26604,33879
26605,49403
26606,32549
26607,12468
